parent_pno,child_pno,parent_term_rank,child_term_rank,slope CTR-CTR
6405190,8478780,2,4,-2
6405190,8478780,9,2,7
8234233,8620901,9,2,7
5446980,6640950,5,8,-3
6064591,7286404,1,2,-1
6064591,7286404,3,4,-1
6064591,7286404,5,1,4
6064591,7286404,10,7,3
4892147,8598094,6,7,-1
4961192,5212800,4,1,3
4961192,5212800,8,11,-3
4961192,5212800,10,3,7
5492762,6064451,6,13,-7
6937774,8073246,2,4,-2
6937774,8073246,10,6,4
6937774,8073246,11,8,3
5482036,8028701,4,9,-5
5482036,8028701,13,3,10
5449372,7252679,1,2,-1
5095264,6549604,1,6,-5
4932620,8104933,6,4,2
4932620,8104933,7,1,6
6484435,7415792,1,2,-1
5109380,5239547,6,4,2
5109380,5239547,7,9,-2
7281082,8341324,5,4,1
4759753,7087043,1,3,-2
4759753,7087043,6,6,0
4759753,7087043,9,2,7
5575761,7755602,7,2,5
6367557,7543659,4,1,3
6343077,7376140,2,1,1
4522665,8202377,1,2,-1
4522665,8202377,3,1,2
5539828,7669233,2,5,-3
5539828,7669233,12,9,3
6492935,8614640,2,5,-3
6492935,8614640,4,9,-5
4294055,8006338,1,9,-8
4294055,8006338,6,7,-1
6347163,7219843,4,2,2
6347163,7219843,6,4,2
6347163,7219843,7,5,2
6177678,7033036,11,1,10
6177678,7033036,13,12,1
4434087,4839098,2,1,1
4434087,4839098,3,13,-10
4434087,4839098,5,9,-4
4434087,4839098,7,5,2
5289803,6532910,2,8,-6
5289803,6532910,8,1,7
5289803,6532910,9,2,7
4559723,4670949,1,11,-10
7206025,7710501,2,1,1
7206025,7710501,5,11,-6
7206025,7710501,8,4,4
4284065,8122879,2,10,-8
4284065,8122879,9,1,8
6925299,7590417,2,1,1
6925299,7590417,3,11,-8
5636837,7674172,1,12,-11
5636837,7674172,4,1,3
4717446,6535779,3,1,2
6470436,7636369,2,12,-10
6327754,6863646,2,8,-6
6327754,6863646,6,2,4
6327754,6863646,10,11,-1
6614314,7288973,5,3,2
6614314,7288973,6,7,-1
4906011,7708854,4,2,2
4898698,5120594,2,11,-9
4573114,5592397,6,6,0
5365610,7707659,10,8,2
6445485,7733497,1,7,-6
6445485,7733497,2,13,-11
6127484,7144964,5,11,-6
6127484,7144964,6,1,5
6127484,7144964,7,2,5
6127484,7144964,8,3,5
7554995,8156246,1,1,0
7554995,8156246,7,7,0
7083421,8002586,1,8,-7
7083421,8002586,3,2,1
7083421,8002586,9,3,6
7083421,8002586,13,1,12
4502743,6186828,1,1,0
4502743,6186828,7,12,-5
6427499,7647796,10,6,4
6246642,8172141,10,9,1
4620777,5166833,2,6,-4
4620777,5166833,9,10,-1
5304347,6551558,2,1,1
5304347,6551558,5,3,2
5304347,6551558,6,4,2
5304347,6551558,9,11,-2
4498968,4909072,4,1,3
6227016,8720236,1,1,0
6617192,7879692,1,13,-12
6617192,7879692,2,2,0
6617192,7879692,4,8,-4
6617192,7879692,9,11,-2
6617192,7879692,11,4,7
6914562,8462062,5,13,-8
4903199,6502237,4,4,0
4903199,6502237,6,11,-5
5225492,8552122,6,10,-4
4153178,6099051,3,2,1
8042697,8220647,1,1,0
8042697,8220647,2,2,0
8042697,8220647,3,5,-2
8042697,8220647,4,6,-2
8042697,8220647,5,8,-3
8042697,8220647,6,10,-4
8042697,8220647,7,12,-5
8042697,8220647,8,13,-5
8042697,8220647,13,11,2
7290635,8146704,3,13,-10
7290635,8146704,4,6,-2
7290635,8146704,5,4,1
4631554,4847637,1,1,0
4631554,4847637,5,6,-1
5171688,6881550,1,5,-4
5171688,6881550,9,6,3
4271646,5076032,1,2,-1
4271646,5076032,2,6,-4
3992223,7470478,9,2,7
3992223,7470478,13,4,9
5619791,7129567,1,12,-11
5619791,7129567,5,5,0
5619791,7129567,7,1,6
5316567,8062614,1,1,0
5316567,8062614,6,12,-6
6992895,8358504,3,9,-6
6992895,8358504,5,6,-1
5305675,7838752,2,1,1
5305675,7838752,9,5,4
4661205,8753484,1,1,0
4661205,8753484,4,12,-8
4661205,8753484,7,10,-3
5285794,6955650,4,4,0
5285794,6955650,8,5,3
7285210,7837866,2,2,0
7285210,7837866,5,6,-1
4016725,8151569,2,1,1
4016725,8151569,6,8,-2
7087592,7910756,6,2,4
7087592,7910756,9,6,3
6247946,8405972,1,3,-2
6247946,8405972,2,12,-10
6247946,8405972,10,10,0
4688771,4792431,4,3,1
4688771,4792431,6,1,5
4688771,4792431,7,10,-3
6603744,7898958,6,1,5
6603744,7898958,7,10,-3
4746628,7642584,1,11,-10
4746628,7642584,3,7,-4
4746628,7642584,6,12,-6
7085323,8554018,1,2,-1
7085323,8554018,3,3,0
7085323,8554018,5,1,4
4185211,5227670,1,9,-8
4185211,5227670,2,2,0
4185211,5227670,4,4,0
4185211,5227670,5,3,2
4185211,5227670,10,10,0
5167703,5415686,7,1,6
5055787,6512371,7,13,-6
4795065,4895271,6,5,1
4795065,4895271,8,13,-5
6311165,7555461,7,3,4
5534765,7751994,1,1,0
4722437,8511463,2,5,-3
6880988,7670068,2,12,-10
6880988,7670068,4,2,2
6880988,7670068,6,3,3
6880988,7670068,7,1,6
6880988,7670068,8,11,-3
6880988,7670068,11,4,7
5168701,5433185,1,3,-2
5168701,5433185,3,5,-2
5168701,5433185,4,9,-5
5168701,5433185,6,12,-6
5168701,5433185,7,7,0
5168701,5433185,8,6,2
4409125,4699896,1,2,-1
4409125,4699896,2,5,-3
4409125,4699896,3,3,0
5076668,6483562,1,12,-11
5076668,6483562,4,6,-2
5076668,6483562,5,1,4
5076668,6483562,11,10,1
7174433,7941621,2,5,-3
7174433,7941621,7,9,-2
6345765,8100331,3,5,-2
4329852,6467294,1,4,-3
5271908,7252858,3,9,-6
5271908,7252858,9,7,2
6177888,7686253,2,1,1
4817176,5101441,6,9,-3
4376675,5344561,3,3,0
4376675,5344561,8,12,-4
4986754,7168952,4,1,3
6364192,7287681,1,2,-1
5121029,5458977,1,4,-3
5121029,5458977,6,13,-7
6271487,7012208,2,4,-2
4153090,6439770,4,5,-1
4153090,6439770,10,7,3
4574205,4926283,1,2,-1
4574205,4926283,10,1,9
7850406,8260453,2,2,0
6272170,8340200,4,3,1
6272170,8340200,12,11,1
3993733,4132540,1,12,-11
3993733,4132540,10,13,-3
3993733,4132540,12,9,3
6049418,7724423,10,4,6
6049418,7724423,11,1,10
6274467,6432787,1,4,-3
6274467,6432787,2,6,-4
6274467,6432787,3,1,2
6274467,6432787,4,8,-4
6274467,6432787,5,5,0
6274467,6432787,11,2,9
5072266,8076202,1,2,-1
5072266,8076202,3,7,-4
6128554,7806372,5,10,-5
6128554,7806372,7,8,-1
6652293,7484992,6,4,2
3954769,4089861,1,3,-2
4801962,5382996,1,1,0
4801962,5382996,7,2,5
4753569,5329469,1,6,-5
4753569,5329469,5,1,4
4753569,5329469,8,5,3
4622791,6119429,2,7,-5
5496170,6322351,1,1,0
5496170,6322351,11,8,3
5605263,6557739,1,1,0
5605263,6557739,2,2,0
5605263,6557739,3,12,-9
5605263,6557739,4,4,0
5605263,6557739,5,5,0
5605263,6557739,6,7,-1
5605263,6557739,7,8,-1
5605263,6557739,8,9,-1
5605263,6557739,10,10,0
5605263,6557739,11,11,0
4736451,5020194,1,12,-11
4736451,5020194,5,13,-8
4736451,5020194,12,1,11
4672969,6086367,6,3,3
4699614,5059179,1,2,-1
4699614,5059179,3,3,0
4699614,5059179,5,5,0
4699614,5059179,7,4,3
4699614,5059179,13,11,2
4431538,4778599,2,11,-9
4431538,4778599,4,6,-2
6490702,8261142,4,2,2
6490702,8261142,7,1,6
6067286,7042842,1,8,-7
4670053,4909847,5,7,-2
5386983,6658229,2,2,0
5347559,6864722,5,1,4
5347559,6864722,7,10,-3
5347559,6864722,8,4,4
4119406,8298142,2,2,0
4119406,8298142,7,8,-1
4119406,8298142,8,3,5
5077132,8309162,8,10,-2
6511718,8557040,10,1,9
6549939,8438633,1,9,-8
6549939,8438633,3,6,-3
6549939,8438633,4,13,-9
4417874,5476630,3,1,2
4417874,5476630,4,3,1
4417874,5476630,7,4,3
4417874,5476630,11,2,9
3978629,4625482,3,9,-6
3978629,4625482,5,1,4
3978629,4625482,11,6,5
6462902,8189289,3,5,-2
6462902,8189289,6,1,5
6462902,8189289,7,6,1
6462902,8189289,10,11,-1
7025747,8277418,3,3,0
7025747,8277418,12,9,3
4662637,8720891,1,1,0
4662637,8720891,5,5,0
4662637,8720891,8,10,-2
5493677,8185543,2,5,-3
5493677,8185543,5,2,3
8381094,8498473,8,10,-2
6157623,7463625,3,3,0
6157623,7463625,4,9,-5
6157623,7463625,6,1,5
6157623,7463625,11,6,5
5272794,7967509,8,12,-4
4903149,5237470,1,1,0
4903149,5237470,2,2,0
4903149,5237470,7,9,-2
3985058,4033267,3,5,-2
3985058,4033267,5,4,1
5155617,6278540,1,7,-6
5155617,6278540,3,12,-9
5155617,6278540,5,10,-5
5628783,8361134,2,3,-1
5628783,8361134,4,9,-5
5628783,8361134,5,2,3
5632620,7882588,4,7,-3
6542618,8411898,2,9,-7
6101164,7586828,3,4,-1
6258100,8142455,1,2,-1
3974559,4519439,2,3,-1
3974559,4519439,8,4,4
5103359,7059868,3,7,-4
5103359,7059868,13,9,4
6100575,6355493,1,1,0
6100575,6355493,11,11,0
8324278,8476240,12,2,10
5531838,8430293,1,1,0
5531838,8430293,2,3,-1
5531838,8430293,5,7,-2
5531838,8430293,10,10,0
7249966,8684765,1,2,-1
7249966,8684765,2,11,-9
7249966,8684765,9,3,6
7249966,8684765,13,6,7
4542023,8710042,12,2,10
4531459,7047716,1,2,-1
4531459,7047716,3,4,-1
4610857,8389603,5,11,-6
4915282,7106011,6,6,0
4915282,7106011,7,3,4
7444567,8327205,1,2,-1
7444567,8327205,2,1,1
6600733,7693131,3,3,0
5636371,6081512,3,1,2
5636371,6081512,6,11,-5
5636371,6081512,7,6,1
4209027,7334583,1,1,0
4846171,7442194,7,8,-1
4939049,5576121,4,5,-1
4939049,5576121,9,2,7
4939049,5576121,11,13,-2
4744160,5349767,1,1,0
4744160,5349767,4,4,0
6337969,7675010,3,1,2
6337969,7675010,5,10,-5
6337969,7675010,7,7,0
5551963,7510585,1,1,0
5278932,8094988,1,6,-5
5278932,8094988,3,1,2
5278932,8094988,10,3,7
4909908,6466810,5,5,0
4909908,6466810,9,10,-1
4909908,6466810,12,6,6
5078954,6065344,1,8,-7
6439055,8646519,1,1,0
6439055,8646519,3,4,-1
5166603,8283940,1,1,0
5166603,8283940,2,3,-1
5166603,8283940,4,5,-1
5166603,8283940,5,8,-3
5326281,5628653,1,1,0
6190403,7753950,1,1,0
5484450,7066878,3,1,2
5484450,7066878,4,2,2
5484450,7066878,5,11,-6
5484450,7066878,8,4,4
5484450,7066878,10,13,-3
5484450,7066878,13,6,7
5429543,6659837,1,4,-3
7767361,8354204,1,1,0
7767361,8354204,2,2,0
7767361,8354204,3,6,-3
7767361,8354204,10,5,5
7767361,8354204,11,10,1
7767361,8354204,13,12,1
4445974,6413363,6,1,5
6285996,7369554,8,1,7
6285996,7369554,12,5,7
5357068,6476698,4,1,3
5357068,6476698,10,5,5
6272471,7346525,2,13,-11
6272471,7346525,4,9,-5
6272471,7346525,7,7,0
7533125,7899880,11,13,-2
4695744,5146109,3,1,2
6501803,8233558,9,3,6
7215676,8179897,2,11,-9
7215676,8179897,4,13,-9
7215676,8179897,12,6,6
5108417,6537311,1,1,0
5262407,8076314,4,7,-3
5262407,8076314,13,9,4
6357549,7748193,1,11,-10
5108479,6620454,2,2,0
5108479,6620454,3,12,-9
6070058,7650122,1,3,-2
7265554,7990159,1,3,-2
7265554,7990159,2,2,0
7265554,7990159,5,8,-3
7265554,7990159,10,12,-2
4200159,4804049,2,1,1
4200159,4804049,4,5,-1
4200159,4804049,5,3,2
4200159,4804049,6,10,-4
4200159,4804049,10,2,8
4200159,4804049,11,12,-1
5483943,7527047,6,3,3
5483943,7527047,12,2,10
5445359,8210029,10,1,9
6657386,7315122,3,3,0
6657386,7315122,9,4,5
6657386,7315122,11,8,3
5434951,6882992,1,8,-7
5023404,7165703,4,1,3
4681119,6602467,3,1,2
4681119,6602467,8,11,-3
4681119,6602467,9,9,0
5599335,7794839,1,5,-4
5599335,7794839,7,6,1
6867967,8730665,7,6,1
6867967,8730665,9,4,5
5382913,7072920,3,1,2
5382913,7072920,10,6,4
5382913,7072920,11,3,8
4860337,5210785,7,6,1
4860337,5210785,12,4,8
4885587,7081846,2,4,-2
4885587,7081846,5,13,-8
6337988,7339994,6,2,4
5264510,6562928,1,4,-3
4239336,4671610,5,6,-1
4239336,4671610,6,2,4
4239336,4671610,9,7,2
6316581,7666973,2,2,0
6316581,7666973,4,3,1
6316581,7666973,7,1,6
5587038,6197151,2,2,0
5587038,6197151,3,1,2
5587038,6197151,4,4,0
5587038,6197151,7,9,-2
5587038,6197151,11,13,-2
5656092,6534775,1,3,-2
5656092,6534775,8,1,7
4707407,6413631,5,3,2
4707407,6413631,7,10,-3
4707407,6413631,11,13,-2
4813931,5167621,1,1,0
5118314,7479866,2,2,0
5239992,6223744,7,3,4
5239992,6223744,10,6,4
4773414,6132424,1,13,-12
4773414,6132424,6,6,0
4773414,6132424,8,3,5
6646486,8054111,1,6,-5
6646486,8054111,6,2,4
6646486,8054111,11,11,0
6646486,8054111,12,12,0
6646486,8054111,13,7,6
6304079,6943544,8,5,3
5222367,6519954,2,2,0
6544122,8221237,1,1,0
6544122,8221237,6,6,0
5274552,8544564,1,1,0
5274552,8544564,2,9,-7
4122928,4896755,1,1,0
7099796,8260052,2,3,-1
7099796,8260052,5,11,-6
7099796,8260052,12,5,7
5611611,6101031,2,1,1
5611611,6101031,8,4,4
6144209,7081759,1,5,-4
6144209,7081759,2,3,-1
6144209,7081759,3,1,2
6144209,7081759,5,10,-5
7882142,8458203,11,13,-2
4900282,7954314,3,6,-3
4900282,7954314,4,12,-8
4900282,7954314,6,1,5
6209104,7188314,3,8,-5
6209104,7188314,5,2,3
6209104,7188314,7,7,0
6209104,7188314,9,3,6
6209104,7188314,12,12,0
4674112,4817129,1,6,-5
4674112,4817129,3,1,2
4674112,4817129,6,13,-7
4674112,4817129,7,8,-1
5320742,7927480,1,9,-8
5320742,7927480,3,5,-2
5320742,7927480,4,1,3
5320742,7927480,5,2,3
5320742,7927480,7,8,-1
5320742,7927480,13,3,10
5162882,6232649,2,2,0
5162882,6232649,3,12,-9
5162882,6232649,12,9,3
5572835,7004104,10,13,-3
4201184,6076517,1,2,-1
4201184,6076517,6,1,5
4201184,6076517,8,7,1
4312614,5649783,13,2,11
4255651,4608704,1,1,0
4255651,4608704,2,2,0
4255651,4608704,6,12,-6
4255651,4608704,7,5,2
4104317,4786625,3,3,0
4104317,4786625,4,1,3
4104317,4786625,6,12,-6
4104317,4786625,8,2,6
5380673,7709349,3,2,1
3975693,4413342,1,2,-1
3975693,4413342,4,3,1
3975693,4413342,8,5,3
3975693,4413342,12,1,11
5560933,6951656,8,6,2
4185945,6336565,2,5,-3
4185945,6336565,5,2,3
5603029,6209032,1,1,0
5603029,6209032,4,6,-2
5094995,7084318,5,8,-3
6426196,7850971,7,7,0
6270604,6640040,5,10,-5
6270604,6640040,8,2,6
5494655,6995641,7,12,-5
5178374,7213801,6,7,-1
5178374,7213801,8,2,6
5281213,6464661,4,6,-2
5281213,6464661,8,7,1
6555443,8445314,3,9,-6
6555443,8445314,11,6,5
5656942,7403028,3,3,0
4449588,4787460,2,1,1
4449588,4787460,7,3,4
4449588,4787460,8,13,-5
4500987,7873061,4,6,-2
5159529,6367543,6,5,1
5343511,7463604,7,6,1
5343511,7463604,8,8,0
6464767,7066992,2,1,1
6244588,6994483,5,7,-2
6244588,6994483,7,8,-1
6244588,6994483,11,13,-2
6970030,8102196,1,3,-2
6970030,8102196,3,9,-6
6970030,8102196,7,7,0
6970030,8102196,13,12,1
4465447,5324185,10,7,3
7793837,8434675,1,3,-2
7793837,8434675,2,2,0
7793837,8434675,4,6,-2
7793837,8434675,5,5,0
7793837,8434675,6,8,-2
7793837,8434675,7,9,-2
7793837,8434675,8,13,-5
7793837,8434675,11,10,1
4754792,6604414,1,1,0
4754792,6604414,2,6,-4
4754792,6604414,3,7,-4
4754792,6604414,10,2,8
6653189,7851385,6,9,-3
7080238,8149839,1,10,-9
4256094,4709690,2,4,-2
4256094,4709690,3,8,-5
5230601,8607971,1,3,-2
7152000,7388967,2,9,-7
7152000,7388967,4,11,-7
7152000,7388967,13,2,11
5021059,8333787,1,5,-4
5021059,8333787,2,12,-10
5021059,8333787,6,2,4
5021059,8333787,13,7,6
4535982,5269508,2,1,1
6330858,8555165,5,1,4
5029175,5304507,2,2,0
5029175,5304507,3,3,0
5029175,5304507,4,4,0
5029175,5304507,6,13,-7
5029175,5304507,12,7,5
7842088,7896919,3,1,2
7842088,7896919,5,4,1
6320662,6496260,1,1,0
6320662,6496260,2,2,0
6320662,6496260,3,3,0
6320662,6496260,4,4,0
6320662,6496260,5,5,0
6320662,6496260,6,6,0
6320662,6496260,7,7,0
6320662,6496260,8,8,0
6320662,6496260,9,9,0
6320662,6496260,10,10,0
6320662,6496260,11,11,0
6320662,6496260,12,12,0
6320662,6496260,13,13,0
6141010,7810036,5,9,-4
4531330,7849534,10,8,2
4988547,5360270,9,12,-3
5196421,6147075,5,8,-3
5196421,6147075,11,1,10
5196421,6147075,12,13,-1
5256035,6499945,6,7,-1
5256035,6499945,7,4,3
5256035,6499945,10,13,-3
5618563,8252303,7,8,-1
4097420,8338496,4,1,3
4097420,8338496,5,3,2
6132771,6565882,1,4,-3
6132771,6565882,4,3,1
6630977,6876421,9,1,8
6630977,6876421,13,4,9
4522173,4763624,3,8,-5
4522173,4763624,5,3,2
4522173,4763624,6,11,-5
4522173,4763624,10,10,0
4137923,7104883,9,2,7
6173177,6496694,3,2,1
6173177,6496694,6,6,0
6173177,6496694,11,9,2
6173177,6496694,13,4,9
6688846,7722318,8,3,5
4638781,5417191,1,6,-5
4638781,5417191,3,1,2
4638781,5417191,12,2,10
5652751,7941095,6,4,2
6396293,7459922,6,12,-6
6396293,7459922,9,2,7
6467052,8099719,11,13,-2
4412634,5110017,1,1,0
4412634,5110017,3,4,-1
4050690,5145161,2,2,0
4170416,4624566,9,11,-2
5643280,8052693,7,1,6
4246085,7879331,1,6,-5
5268795,6481862,1,2,-1
6229542,7747965,1,1,0
6229542,7747965,12,8,4
6988130,7684401,1,4,-3
6988130,7684401,12,13,-1
6965614,8015294,4,8,-4
6965614,8015294,8,13,-5
6540490,7108490,5,5,0
6540490,7108490,6,1,5
6540490,7108490,8,7,1
6066897,8205594,1,2,-1
6066897,8205594,10,8,2
4682602,7996054,11,4,7
4377565,4495044,1,11,-10
4377565,4495044,7,3,4
6197014,6508805,1,1,0
6197014,6508805,2,2,0
6197014,6508805,3,5,-2
6197014,6508805,10,8,2
6197014,6508805,12,4,8
4126468,5059449,1,8,-7
6165218,7846199,13,6,7
6328649,7753783,1,2,-1
6328649,7753783,4,9,-5
6328649,7753783,6,6,0
3973324,8033026,9,7,2
5101477,5524217,7,12,-5
6596655,7319068,10,13,-3
6596655,7319068,12,5,7
5104407,7037334,2,3,-1
5104407,7037334,6,6,0
5104407,7037334,7,4,3
6272183,6961894,7,5,2
6272183,6961894,10,2,8
4306725,5310346,8,1,7
4306725,5310346,9,2,7
6243975,6523284,1,1,0
6243975,6523284,8,6,2
6860034,7770306,3,1,2
6860034,7770306,12,3,9
4979298,6996908,1,1,0
4383724,7114964,2,2,0
4383724,7114964,6,1,5
5048090,6937735,1,1,0
4417407,5384977,2,13,-11
4417407,5384977,7,12,-5
4417407,5384977,8,1,7
5558139,7913497,8,12,-4
4345635,6263942,2,4,-2
4345635,6263942,3,9,-6
5336223,8372121,3,2,1
5336223,8372121,7,4,3
5336223,8372121,11,5,6
4625081,7483417,2,1,1
4625081,7483417,4,4,0
5584629,8469710,9,1,8
5061583,7318988,1,3,-2
6121828,6624691,3,1,2
6121828,6624691,4,7,-3
6121828,6624691,12,13,-1
6121617,7953558,2,1,1
6121617,7953558,4,7,-3
6121617,7953558,6,3,3
5261820,7160191,13,6,7
4331788,4694035,2,7,-5
4331788,4694035,3,8,-5
4331788,4694035,8,1,7
4331788,4694035,9,3,6
4641643,6093160,4,6,-2
6158747,7073810,2,1,1
6555252,8022416,3,1,2
4057048,4422434,1,4,-3
4057048,4422434,6,5,1
4057048,4422434,8,10,-2
4057048,4422434,11,9,2
5256506,5593803,3,5,-2
5256506,5593803,4,3,1
5450153,8271388,9,9,0
4807718,8282345,1,1,0
4807718,8282345,4,4,0
6859729,8666587,2,2,0
5352169,7717828,1,3,-2
5352169,7717828,7,1,6
5352169,7717828,9,8,1
6486892,7380007,3,3,0
6516165,7702271,1,1,0
6516165,7702271,13,3,10
5627730,7501584,1,1,0
5627730,7501584,8,8,0
5627730,7501584,10,2,8
6443028,6622584,1,2,-1
6443028,6622584,2,6,-4
6443028,6622584,5,4,1
6335811,8200094,1,4,-3
6335811,8200094,10,9,1
5567361,7002114,1,13,-12
6368105,8033824,5,12,-7
6368105,8033824,6,1,5
6368105,8033824,7,2,5
6368105,8033824,10,10,0
7165451,8663112,6,4,2
5180131,8740305,2,6,-4
6330467,7416335,1,5,-4
5361545,7708618,2,1,1
6502636,8586512,2,7,-5
6502636,8586512,7,4,3
5584867,6285907,1,5,-4
5584867,6285907,3,7,-4
5584867,6285907,5,9,-4
5584867,6285907,10,1,9
7565230,7937202,1,7,-6
6153455,6541328,1,4,-3
6153455,6541328,2,2,0
6153455,6541328,6,8,-2
6153455,6541328,9,1,8
6153455,6541328,12,11,1
5338168,6918749,1,8,-7
5338168,6918749,2,2,0
5338168,6918749,4,1,3
5338168,6918749,12,9,3
6457389,6644148,1,1,0
6457389,6644148,3,2,1
6457389,6644148,4,3,1
6457389,6644148,5,8,-3
6457389,6644148,6,9,-3
6457389,6644148,7,12,-5
6457389,6644148,13,7,6
6548169,8277896,1,2,-1
5324014,8342317,4,10,-6
5324014,8342317,5,3,2
5324014,8342317,12,8,4
5623182,7015467,1,1,0
5623182,7015467,2,9,-7
5623182,7015467,10,4,6
4183722,7114572,2,4,-2
4183722,7114572,4,10,-6
4183722,7114572,6,8,-2
4556595,5087494,1,1,0
4556595,5087494,11,2,9
6470225,6912442,7,3,4
5125239,5327956,1,8,-7
5125239,5327956,3,2,1
5125239,5327956,11,12,-1
5311422,7788591,10,4,6
5410344,8490138,4,3,1
5410344,8490138,7,11,-4
6461337,7879004,7,13,-6
6412973,7667579,6,1,5
6412973,7667579,7,3,4
6412973,7667579,8,5,3
6433502,8098033,3,7,-4
6433502,8098033,5,4,1
6433502,8098033,6,1,5
6433502,8098033,9,3,6
6433502,8098033,13,8,5
5045070,6077219,8,1,7
5590008,7230794,1,12,-11
5590008,7230794,10,1,9
5485949,6260753,1,1,0
5485949,6260753,2,2,0
5485949,6260753,3,6,-3
5485949,6260753,5,7,-2
5485949,6260753,7,3,4
6084863,8243751,10,6,4
4616451,8661575,1,1,0
4616451,8661575,12,5,7
4491628,4931379,7,13,-6
4491628,4931379,12,6,6
5499359,6944619,6,9,-3
5499359,6944619,7,1,6
5184200,7541229,1,1,0
5184200,7541229,4,13,-9
5184200,7541229,8,4,4
7038246,8301002,1,2,-1
7038246,8301002,5,12,-7
4992940,8438075,3,7,-4
4992940,8438075,9,1,8
4087628,5630214,3,2,1
4087628,5630214,8,1,7
4087628,5630214,10,10,0
4278026,4635552,5,4,1
4869057,6912833,2,4,-2
7181620,8578465,4,13,-9
7181620,8578465,8,1,7
8131691,8682859,2,4,-2
5149422,5242587,1,1,0
5149422,5242587,5,3,2
5149422,5242587,6,8,-2
5149422,5242587,8,2,6
5149422,5242587,10,5,5
6487762,8283013,4,4,0
6487762,8283013,6,3,3
4622473,7298054,1,9,-8
4622473,7298054,2,2,0
4622473,7298054,5,10,-5
4567582,6553315,6,13,-7
4567582,6553315,7,1,6
4567582,6553315,9,8,1
4311951,4675584,10,1,9
3948867,4692502,1,3,-2
3948867,4692502,2,10,-8
3948867,4692502,5,6,-1
3948867,4692502,13,12,1
6261295,7918792,3,7,-4
6261295,7918792,4,9,-5
5607760,7794440,4,1,3
5607760,7794440,12,11,1
5108432,8551181,10,6,4
6932831,7662166,5,1,4
6932831,7662166,9,12,-3
6788864,7139116,6,2,4
4358774,6088308,11,2,9
8143120,8530286,2,2,0
4428939,6083930,2,3,-1
4428939,6083930,4,8,-4
5386785,6192806,2,13,-11
5386785,6192806,4,4,0
5386785,6192806,5,3,2
6652243,8161741,2,4,-2
6652243,8161741,3,1,2
6652243,8161741,12,6,6
4949871,6152335,9,4,5
4718674,5294125,1,1,0
4718674,5294125,5,2,3
4718674,5294125,6,3,3
4718674,5294125,10,8,2
4662912,8616842,1,4,-3
4662912,8616842,12,1,11
4085419,4145722,9,4,5
4029519,7973235,9,7,2
4029519,7973235,12,2,10
4549170,4902626,3,8,-5
5132418,8138330,1,2,-1
5483557,6912249,10,11,-1
5520629,7914480,2,13,-11
5520629,7914480,4,5,-1
5520629,7914480,7,10,-3
5520629,7914480,12,8,4
4780786,6281458,2,1,1
4780786,6281458,5,2,3
4780786,6281458,11,3,8
8395167,8487324,1,1,0
8395167,8487324,2,9,-7
8395167,8487324,3,2,1
8395167,8487324,12,10,2
6267522,8226309,10,12,-2
6187797,7186742,5,5,0
6896325,7090246,10,9,1
6603751,7245597,2,2,0
6603751,7245597,3,1,2
6603751,7245597,6,13,-7
6603751,7245597,12,9,3
6603751,7245597,13,11,2
6071294,7981056,1,1,0
6071294,7981056,4,3,1
5376095,7087071,5,1,4
5505726,8182473,12,9,3
6933686,8050145,2,12,-10
6933686,8050145,12,11,1
3941324,6347761,2,1,1
3941324,6347761,9,2,7
5302190,6964189,2,13,-11
5302190,6964189,10,4,6
5128752,6233408,2,12,-10
5128752,6233408,11,7,4
4823214,6301082,1,1,0
4823214,6301082,3,5,-2
5571568,7189987,2,8,-6
6632323,8092643,2,13,-11
6632323,8092643,4,4,0
6632323,8092643,7,2,5
4365774,8226048,2,9,-7
4269945,4792576,4,2,2
4269945,4792576,9,6,3
4269945,4792576,11,1,10
4269945,4792576,12,3,9
4051908,6523624,1,8,-7
4051908,6523624,9,4,5
4051908,6523624,11,5,6
7547098,8057023,3,4,-1
