pno1,pno2,rank1,rank2
6516467,5488427,10,6
6516467,5488427,1,7
6467169,4247422,12,6
7625706,6403311,6,1
7625706,6403311,9,2
8172410,4906088,1,2
8172410,4906088,3,3
7062009,6415012,7,3
7062009,6415012,10,5
7062009,6415012,6,13
6271593,5578523,13,1
6271593,5578523,2,7
8364806,6226677,2,13
7217921,5420424,1,1
7217921,5420424,10,10
5204527,4303343,13,7
7378519,6562865,1,1
7378519,6562865,11,4
6190097,4529341,1,1
6190097,4529341,4,5
5246057,4382997,6,3
5246057,4382997,7,13
7250091,5282667,1,1
7250091,5282667,2,6
8472340,4914394,10,5
6287093,5558490,1,1
6287093,5558490,4,3
6287093,5558490,2,7
6287093,5558490,5,11
6545493,6275052,1,1
4917185,4787451,2,1
8573215,6098205,10,2
8281341,6239794,10,2
8281341,6239794,13,5
8281341,6239794,3,12
7076916,6925791,2,3
6344146,5562824,6,1
6344146,5562824,1,5
6542722,4130765,8,2
6542722,4130765,2,5
6542722,4130765,1,10
7975344,5392483,1,2
7975344,5392483,6,3
7975344,5392483,2,4
7975344,5392483,9,8
4553315,4161417,3,3
4950134,4347131,5,1
4950134,4347131,4,6
5444121,4125665,1,9
7126682,4537484,5,7
7126682,4537484,6,9
6629607,4492333,3,7
7821558,6271785,7,4
7821558,6271785,1,7
7650775,4627267,2,2
7650775,4627267,3,3
7650775,4627267,4,5
7650775,4627267,13,10
8010687,5452454,8,1
8010687,5452454,3,2
8010687,5452454,4,10
7944370,6130625,1,1
7944370,6130625,2,3
7944370,6130625,4,11
7849994,6880692,11,3
7849994,6880692,6,5
7849994,6880692,8,8
7894893,6230055,7,5
7894893,6230055,3,9
7610030,6356082,6,11
4768526,3972335,1,2
4768526,3972335,7,3
4768526,3972335,8,9
4768526,3972335,5,11
4768526,3972335,2,12
7250475,6518364,1,1
7250475,6518364,8,2
7250475,6518364,3,3
7250475,6518364,9,5
7250475,6518364,11,8
6053887,5395321,12,12
8655604,6643610,2,6
7290334,5288244,5,7
6939248,6193614,3,1
6939248,6193614,1,2
6939248,6193614,9,5
7273417,6443852,8,1
7273417,6443852,1,8
4911565,4042777,1,2
4911565,4042777,5,3
4911565,4042777,3,4
4911565,4042777,9,5
8464292,7856646,1,2
8464292,7856646,2,10
8279172,6422941,10,4
8279172,6422941,7,5
8279172,6422941,2,7
8279172,6422941,6,8
8641689,5092864,7,5
6301989,5078140,5,3
6670570,6087612,12,1
7094981,5625916,3,1
8574521,5316737,1,2
8574521,5316737,5,3
8574521,5316737,4,9
7095075,6134156,1,2
7095075,6134156,7,5
8353622,6260737,2,4
7813836,6646677,12,4
7813836,6646677,2,6
7813836,6646677,9,11
8089473,5409037,6,4
7715331,6167432,2,1
7715331,6167432,4,2
5385959,4749501,6,6
5385959,4749501,9,10
7735148,5220691,1,1
7735148,5220691,3,2
7735148,5220691,2,3
7635312,6315682,8,1
7635312,6315682,10,2
7635312,6315682,11,4
7635312,6315682,13,8
7635312,6315682,2,11
4262055,4166743,6,1
4262055,4166743,11,3
4262055,4166743,7,7
5418086,5059895,1,2
6650269,4307665,1,1
6650269,4307665,11,8
8693347,5490007,10,6
8693347,5490007,6,11
6988305,6558605,2,4
6988305,6558605,3,6
6618510,6285801,2,1
6618510,6285801,8,2
8352268,6446076,1,9
6331108,4954075,9,5
6331108,4954075,3,13
5125318,4949618,4,1
5125318,4949618,8,6
5125318,4949618,6,9
8370067,5493494,3,1
8370067,5493494,1,12
6083846,5422506,9,1
6083846,5422506,5,6
6083846,5422506,7,7
7780706,7179261,13,6
5175962,5044127,1,1
5175962,5044127,13,2
5175962,5044127,3,8
5175962,5044127,4,11
5175962,5044127,10,12
7789160,6232274,1,3
8245740,5055263,9,2
8245740,5055263,7,3
8245740,5055263,6,7
8245740,5055263,10,10
6626920,4917087,2,1
8146683,5379835,1,2
8146683,5379835,7,3
5528099,4956574,12,2
5528099,4956574,7,5
5528099,4956574,3,6
5528099,4956574,9,9
5528099,4956574,13,11
7923930,6633117,7,13
5355776,4913042,3,1
5355776,4913042,5,2
5355776,4913042,1,3
5355776,4913042,8,5
5355776,4913042,10,6
5355776,4913042,6,7
6087378,5391557,6,4
8716530,4038416,9,5
6324754,4604644,1,1
6324754,4604644,2,8
7998930,4997916,1,1
7998930,4997916,3,2
7998930,4997916,2,7
7290744,5071120,2,1
7290744,5071120,4,2
7290744,5071120,6,6
7450634,6553058,7,4
7450634,6553058,11,13
5074462,4103820,5,1
5074462,4103820,1,4
4908197,4783430,7,6
4908197,4783430,5,11
8052742,5275622,1,2
8052742,5275622,7,5
7147068,5584343,3,1
7147068,5584343,9,2
7131681,6062146,4,2
7131681,6062146,8,3
7131681,6062146,11,4
7943395,5185127,1,5
7943395,5185127,3,6
4874537,4081395,2,1
4874537,4081395,8,6
6535353,4528652,5,8
8035777,5583675,3,7
8035777,5583675,6,9
7183310,6124344,5,10
7183310,6124344,6,12
7681228,5655020,4,6
8102457,5550646,2,1
8102457,5550646,11,3
6556174,4670754,13,4
7835029,6149259,2,1
4787620,3981493,7,1
4787620,3981493,4,6
7352868,5253294,1,1
7352868,5253294,4,2
7352868,5253294,11,7
7352868,5253294,9,13
7917436,5172413,8,12
5415532,5044900,3,1
5415532,5044900,2,12
7853015,7340603,2,1
7853015,7340603,4,7
7316679,4324236,4,6
5428095,5281436,1,1
5428095,5281436,2,2
5428095,5281436,3,3
5428095,5281436,4,4
5428095,5281436,5,5
5428095,5281436,6,6
5428095,5281436,7,7
5428095,5281436,8,8
5428095,5281436,9,9
5428095,5281436,10,11
5428095,5281436,11,12
5428095,5281436,12,13
7645460,6309663,8,5
5433483,4958066,13,9
8255531,7109997,4,1
8255531,7109997,6,4
7621894,4960412,2,1
6661818,5428700,1,1
6661818,5428700,10,2
6661818,5428700,3,3
6661818,5428700,2,4
7254930,3980225,12,5
7254930,3980225,13,10
6175485,3992230,6,7
7125912,5134107,13,2
7125912,5134107,5,3
7125912,5134107,12,11
4767114,4248415,13,2
4767114,4248415,1,4
4767114,4248415,2,5
6310512,5311088,1,2
6310512,5311088,13,4
6310512,5311088,9,11
8095679,7240162,2,2
8095679,7240162,4,4
8095679,7240162,11,8
8095679,7240162,10,13
8549819,7269935,8,1
8549819,7269935,2,3
8549819,7269935,6,8
8549819,7269935,4,11
8676916,7774455,5,1
8676916,7774455,4,3
8676916,7774455,3,5
8676916,7774455,9,8
7967262,6149116,5,3
5293854,4368706,5,2
5293854,4368706,10,6
6483608,5504598,3,3
6483608,5504598,5,4
5452352,4941172,1,2
5452352,4941172,9,6
5452352,4941172,13,8
7291326,6569474,2,3
7291326,6569474,1,7
7291326,6569474,6,12
8272060,5623601,2,5
7137410,4700928,5,1
7137410,4700928,1,2
7137410,4700928,13,3
8080665,5190942,6,6
7491224,5282823,1,1
7491224,5282823,13,6
7292530,6243359,2,7
7292530,6243359,5,8
7048541,5211833,10,1
7048541,5211833,1,5
7195809,4367841,2,5
7660248,7359320,10,3
8614405,5143692,10,6
6897193,5494488,2,1
6897193,5494488,8,10
8273426,4919209,3,3
8295450,5402466,5,1
5600519,5373408,7,1
5600519,5373408,13,2
5600519,5373408,3,3
5600519,5373408,9,7
5600519,5373408,2,8
8246652,5649939,9,7
4672766,4177599,2,2
4672766,4177599,3,5
4672766,4177599,8,8
7944743,6495890,9,1
7944743,6495890,13,2
8280714,6426916,2,1
6409696,5370802,1,9
4324325,4010766,4,3
8465366,7164076,1,2
8465366,7164076,5,3
8465366,7164076,13,4
8465366,7164076,7,8
8465366,7164076,2,11
7259923,5216314,13,5
5067616,4830192,1,1
5067616,4830192,2,2
5067616,4830192,3,3
5067616,4830192,4,4
5067616,4830192,5,5
5067616,4830192,6,6
5067616,4830192,7,7
5067616,4830192,8,8
5067616,4830192,9,9
5067616,4830192,10,10
5067616,4830192,11,11
5067616,4830192,12,12
5067616,4830192,13,13
4906493,4668531,1,2
5048777,4798357,12,1
5048777,4798357,7,2
5048777,4798357,4,6
6543212,4324093,1,1
8059789,7436785,8,13
7346125,5648988,4,8
7638215,6458479,1,7
7638215,6458479,8,8
7638215,6458479,4,9
7638215,6458479,2,11
8332963,5219367,11,3
8332963,5219367,3,8
7784209,4696843,11,2
7784209,4696843,8,4
6915244,6205366,8,3
8259896,6771733,6,8
4903113,4774635,9,4
4903113,4774635,3,8
4903113,4774635,1,10
5328604,3959140,2,1
6331263,5034076,1,2
6331263,5034076,2,3
7892230,6159208,7,1
7892230,6159208,2,13
7105298,6200757,12,1
7902052,6392810,6,2
7902052,6392810,7,3
6923022,6460377,1,1
6923022,6460377,10,2
6923022,6460377,11,6
6923022,6460377,6,7
6923022,6460377,4,12
8092596,6613143,6,1
8092596,6613143,1,2
8092596,6613143,11,3
8092596,6613143,2,4
8092596,6613143,3,7
8092596,6613143,4,8
8092596,6613143,5,9
8092596,6613143,7,13
4716183,4408006,6,6
4716183,4408006,2,7
6507997,6374484,2,3
6507997,6374484,9,6
7113449,6980484,12,2
7113449,6980484,11,4
6572745,5560939,9,9
7256273,5220013,1,1
7256273,5220013,7,4
7256273,5220013,9,5
7256273,5220013,6,9
8733671,4782794,3,1
8733671,4782794,2,2
8733671,4782794,8,4
7123620,4794594,7,1
7123620,4794594,4,6
7123620,4794594,6,9
8263993,7074631,6,1
6971335,5305735,6,1
6971335,5305735,4,3
6971335,5305735,12,9
6971335,5305735,1,11
7135589,5401528,7,3
7942328,7419097,5,2
5062662,3971569,8,2
5062662,3971569,3,8
4664796,4247398,11,7
4664796,4247398,2,8
7796694,6487238,2,1
7796694,6487238,11,2
7796694,6487238,8,9
7029084,5371530,2,2
6148498,5285874,1,1
6148498,5285874,7,2
6148498,5285874,11,11
8752438,7663381,11,3
8752438,7663381,3,7
8752438,7663381,9,11
8752438,7663381,7,12
8090565,6253344,5,1
8090565,6253344,4,3
8708921,8197416,6,1
5640496,4905702,2,7
6067417,4799677,12,4
6594837,5323500,1,3
6594837,5323500,3,7
7354612,7036424,1,1
7354612,7036424,2,2
7354612,7036424,3,3
7354612,7036424,4,4
7354612,7036424,5,5
7354612,7036424,6,6
7354612,7036424,7,7
7354612,7036424,8,8
7354612,7036424,9,9
7354612,7036424,10,10
7354612,7036424,11,11
7354612,7036424,12,12
7354612,7036424,13,13
6510305,5655193,1,1
6510305,5655193,3,2
6510305,5655193,10,4
7107643,5027465,6,2
7107643,5027465,5,3
7107643,5027465,12,4
5015152,4354149,1,1
5015152,4354149,3,2
5372554,4758210,8,5
5372554,4758210,10,9
6481587,4133411,1,1
6481587,4133411,2,2
6481587,4133411,6,3
7360741,4238093,1,1
7360741,4238093,2,8
6484046,4703756,3,3
6484046,4703756,6,12
5626116,5273013,7,2
5626116,5273013,1,3
5626116,5273013,6,7
5626116,5273013,5,9
5626116,5273013,12,12
8105588,5306627,1,8
6499668,5076499,8,4
6499668,5076499,4,5
6499668,5076499,3,6
6499668,5076499,5,12
4825425,4043117,1,1
4825425,4043117,2,2
4825425,4043117,7,9
7254293,6389190,1,1
7254293,6389190,2,2
7254293,6389190,3,5
7254293,6389190,7,10
4069753,3942645,9,2
8273833,7872072,1,1
8273833,7872072,2,2
8273833,7872072,3,3
8273833,7872072,4,4
8273833,7872072,10,5
8273833,7872072,5,7
8273833,7872072,6,8
8273833,7872072,7,9
8273833,7872072,8,10
8273833,7872072,9,11
8273833,7872072,11,12
8273833,7872072,12,13
4552572,4080424,4,3
4552572,4080424,2,5
4552572,4080424,5,11
7683506,4239997,1,4
6506332,6261501,1,10
7670478,6093310,6,6
7670478,6093310,1,8
7670478,6093310,3,10
7670478,6093310,5,12
4453506,4312310,3,2
4453506,4312310,1,11
8100659,7520727,1,1
8100659,7520727,2,2
8100659,7520727,4,3
8100659,7520727,5,4
8100659,7520727,6,5
8100659,7520727,7,7
8100659,7520727,8,8
8100659,7520727,9,9
8100659,7520727,10,10
8100659,7520727,11,11
8100659,7520727,12,12
8100659,7520727,13,13
8655580,4930888,1,2
7579939,6166848,3,1
7579939,6166848,2,2
8349979,7393886,4,2
8349979,7393886,6,10
5163760,4795281,2,3
8227646,5616817,2,2
8227646,5616817,8,13
8089155,6644536,13,13
8468641,5228167,1,1
6196130,4991508,9,10
8361381,6652586,3,2
8361381,6652586,12,9
7090918,5252526,2,1
7520374,4775353,1,1
7192439,5304184,8,6
7925170,6388518,2,1
7925170,6388518,5,7
7925170,6388518,7,9
5190822,4762915,1,1
5190822,4762915,4,7
8267672,4310290,4,9
8267672,4310290,2,10
4497786,4260495,2,1
7653810,6438690,1,1
7653810,6438690,3,4
7653810,6438690,9,5
8260080,7031547,2,1
8260080,7031547,13,4
7665212,5219284,5,2
7298489,5530544,5,4
7298489,5530544,10,5
5431138,4421078,1,1
5431138,4421078,2,3
5431138,4421078,3,5
5431138,4421078,5,9
8232597,7052937,11,7
5314246,5044489,3,1
6548519,4167562,10,2
6548519,4167562,2,10
7096664,6511355,3,1
7096664,6511355,2,2
7728820,4800721,7,12
8256810,4850629,1,1
8256810,4850629,4,11
7238965,5144401,1,1
8548592,5488954,2,1
8548592,5488954,1,3
8633913,7161525,5,3
8633913,7161525,7,6
7761555,6363057,7,2
7761555,6363057,13,5
6444456,5445934,11,4
6080181,5273039,5,2
5013639,4399213,9,3
5013639,4399213,13,6
5013639,4399213,5,10
6089659,4383712,2,1
6089659,4383712,3,2
7276055,4596548,5,8
7822684,5652786,4,5
7875590,3955719,10,5
4094637,3961886,10,2
4094637,3961886,7,3
4094637,3961886,13,4
4094637,3961886,8,5
4094637,3961886,4,6
4094637,3961886,6,9
4788235,4223071,2,12
6958848,6249271,2,1
6958848,6249271,11,2
6958848,6249271,5,8
6958848,6249271,9,13
8663609,7160550,11,2
8663609,7160550,12,6
7082380,5136281,3,2
8563269,7169901,1,2
7347528,5627571,4,1
7347528,5627571,1,4
7347528,5627571,7,10
8721072,6604823,5,13
4128092,4041923,1,1
4128092,4041923,2,5
4128092,4041923,9,7
4128092,4041923,3,9
4128092,4041923,10,11
4128092,4041923,12,12
4128092,4041923,13,13
5538781,5168006,3,1
5538781,5168006,9,2
5538781,5168006,7,6
5538781,5168006,1,8
5538781,5168006,4,9
5538781,5168006,5,11
5538781,5168006,13,12
4622525,4309679,1,1
4622525,4309679,3,2
4622525,4309679,11,4
4622525,4309679,12,13
6546761,4043153,5,5
6546761,4043153,3,7
6546761,4043153,13,8
6280423,5348536,2,1
6551362,5215545,1,5
6910239,4619008,1,1
6910239,4619008,5,6
6910239,4619008,3,9
8325182,6894689,1,7
8036267,7079581,9,1
8036267,7079581,8,5
8036267,7079581,4,8
8036267,7079581,1,12
7087062,6494885,1,1
7087062,6494885,2,2
7087062,6494885,3,3
7087062,6494885,5,4
7087062,6494885,4,5
7087062,6494885,6,6
7087062,6494885,7,7
7087062,6494885,8,8
7087062,6494885,9,10
7087062,6494885,11,11
7087062,6494885,12,12
7674523,6376590,1,1
7674523,6376590,5,2
7674523,6376590,2,6
7674523,6376590,3,11
7674523,6376590,12,12
6198275,4922197,5,13
7326565,6228636,8,1
8147476,7264686,1,1
8147476,7264686,2,5
8147476,7264686,6,6
8147476,7264686,4,7
8147476,7264686,5,8
8296925,5654111,1,1
8296925,5654111,3,2
8296925,5654111,4,11
8173199,6273913,1,1
8173199,6273913,2,4
4870006,3993743,1,1
4870006,3993743,2,3
4870006,3993743,7,5
4870006,3993743,8,6
4870006,3993743,4,11
8196701,7823314,6,10
6543203,4096965,5,4
8152831,4957501,3,11
8612466,7840557,1,2
8612466,7840557,13,4
5587096,5378300,1,1
5587096,5378300,2,2
5587096,5378300,3,3
5587096,5378300,4,6
5587096,5378300,6,7
5587096,5378300,8,9
5587096,5378300,9,11
5587096,5378300,10,12
7359392,6963552,1,1
7359392,6963552,3,2
7359392,6963552,2,6
8021045,7006600,8,1
8021045,7006600,3,6
8021045,7006600,1,7
8021045,7006600,7,9
8021045,7006600,9,13
7930026,6512952,12,1
8369311,7688958,6,2
8369311,7688958,12,13
8303759,6162522,6,5
8303759,6162522,5,12
8139758,6442249,2,10
7357973,5599882,6,3
8466883,7339580,4,2
8466883,7339580,11,4
8466883,7339580,6,5
8466883,7339580,1,7
8466883,7339580,2,10
7970184,6859565,4,2
7970184,6859565,9,3
7970184,6859565,11,5
6484555,4368366,1,2
6484555,4368366,2,3
6484555,4368366,3,13
8681872,5268755,5,1
8681872,5268755,2,2
8681872,5268755,6,4
5340401,5182093,1,1
5340401,5182093,2,2
5340401,5182093,3,3
5340401,5182093,4,4
5340401,5182093,5,5
5340401,5182093,6,6
5340401,5182093,7,7
5340401,5182093,8,8
5340401,5182093,9,9
5340401,5182093,10,10
5340401,5182093,11,11
5340401,5182093,12,12
5340401,5182093,13,13
7115297,6436453,7,1
7954700,6902105,2,10
7954700,6902105,8,12
5539010,4532316,4,1
5539010,4532316,2,2
8240336,7216660,9,4
8240336,7216660,11,6
7709302,6337259,6,8
7991757,7007006,3,8
7991757,7007006,7,9
7991757,7007006,1,10
6895841,4226146,2,1
6895841,4226146,4,3
7135024,4955908,1,10
6167089,5091785,2,1
8396398,7398038,1,1
8396398,7398038,5,7
8396398,7398038,3,8
8396398,7398038,7,11
7677517,6231020,4,4
7677517,6231020,1,6
7677517,6231020,3,10
6063517,5037525,10,3
8740929,7645272,12,2
8740929,7645272,3,4
7015155,5612118,12,10
7043871,4604822,2,3
7043871,4604822,3,5
6945950,4212304,5,1
6945950,4212304,4,9
6945950,4212304,12,12
4881109,4562157,5,4
4881109,4562157,3,7
4881109,4562157,12,13
4334040,4039632,2,1
4334040,4039632,6,2
4334040,4039632,7,3
4334040,4039632,11,4
7143889,5103960,4,6
7143889,5103960,5,8
7143889,5103960,13,12
7127506,6393478,12,5
7155295,3983863,2,1
5141494,4881547,1,1
5141494,4881547,3,2
5141494,4881547,2,4
5141494,4881547,4,6
5141494,4881547,7,8
5141494,4881547,8,10
5141494,4881547,9,12
5141494,4881547,10,13
6951222,4791890,3,7
6976306,6139904,4,2
6976306,6139904,1,3
6976306,6139904,2,11
8231545,5353804,7,11
8231545,5353804,10,12
6458762,4600531,1,3
8747842,5304118,1,1
8747842,5304118,11,2
8747842,5304118,2,4
8747842,5304118,3,5
8062642,7476389,3,2
8062642,7476389,11,3
8062642,7476389,5,5
8062642,7476389,1,9
8062642,7476389,6,12
8062642,7476389,9,13
8749551,6392647,7,1
8749551,6392647,11,2
8749551,6392647,4,10
6404885,5299259,5,4
5324544,5182165,4,1
5175873,5001779,1,7
5346067,4988001,5,4
8382194,5374013,6,6
6416509,5071418,3,2
6416509,5071418,1,8
8199501,6466448,13,2
8199501,6466448,1,6
6181922,5345123,1,1
6181922,5345123,3,3
6181922,5345123,5,6
6181922,5345123,9,9
6023459,5282200,4,1
4392012,4315100,2,1
4392012,4315100,3,2
4392012,4315100,1,9
6937281,6441854,3,5
6937281,6441854,5,7
4220227,4139083,2,2
4220227,4139083,3,4
4220227,4139083,7,9
4220227,4139083,1,11
8197403,5363839,2,1
8197403,5363839,1,4
8262571,7008431,1,2
8262571,7008431,11,7
8635957,6540175,8,3
7555857,4943198,4,1
7555857,4943198,1,3
7555857,4943198,2,5
7033602,6284305,2,2
6224275,4436439,5,5
6089645,5179991,2,1
6089645,5179991,8,8
7751944,6304817,3,6
7287981,6611110,3,9
6293906,4690134,2,4
6380995,4832459,13,6
7886157,6898299,1,1
7886157,6898299,7,5
7706624,6633342,1,2
7706624,6633342,5,3
7706624,6633342,8,6
6122232,5291467,3,2
7361942,6867436,1,1
7361942,6867436,2,2
7361942,6867436,3,3
7361942,6867436,4,4
7361942,6867436,5,5
7361942,6867436,6,6
7361942,6867436,7,7
7361942,6867436,8,8
7361942,6867436,9,9
7361942,6867436,10,10
7361942,6867436,11,11
7361942,6867436,12,12
7361942,6867436,13,13
7885448,6204064,8,2
7885448,6204064,3,5
7659776,4563656,1,4
7659776,4563656,4,9
5191867,4628881,4,1
5191867,4628881,1,3
5191867,4628881,5,8
5191867,4628881,8,10
5191867,4628881,3,12
6868917,4957169,1,1
7433824,5579430,2,1
7433824,5579430,4,2
7433824,5579430,7,6
7433824,5579430,9,13
7017237,4003106,1,2
7017237,4003106,5,4
7017237,4003106,10,5
7017237,4003106,13,10
8559774,7760972,2,2
8559774,7760972,5,6
5501238,4489739,2,2
5262263,4977050,5,1
5262263,4977050,7,2
5262263,4977050,9,6
7040568,5246137,2,2
7040568,5246137,4,11
5212749,4087158,3,1
5212749,4087158,5,4
5212749,4087158,7,9
8620357,5481537,8,13
7089448,6606694,2,1
7089448,6606694,5,5
7057274,5194697,1,8
6249258,5638080,6,1
6249258,5638080,11,3
7050390,6308282,1,1
7050390,6308282,2,3
7050390,6308282,6,7
7995066,5119409,1,4
7995066,5119409,11,10
7698198,7263504,5,4
7698198,7263504,13,7
5190276,4699369,3,8
5190276,4699369,5,11
6863646,5322579,5,3
6863646,5322579,2,8
6863646,5322579,13,9
8186517,7531092,1,1
8186517,7531092,7,2
8186517,7531092,2,3
7495481,6621317,11,4
7495481,6621317,6,5
7495481,6621317,10,6
4632301,4042143,3,7
8436619,7012433,3,2
8436619,7012433,10,6
8353647,6655300,6,4
8153798,5274104,7,2
8153798,5274104,10,3
4403196,4186437,1,8
4403196,4186437,5,9
8361049,4392259,6,10
5233123,4151368,12,4
5233123,4151368,9,7
6500728,6350661,10,2
6500728,6350661,1,3
6500728,6350661,4,8
8480512,7140974,1,1
8480512,7140974,6,2
8480512,7140974,7,6
8480512,7140974,11,8
8728805,6224860,6,4
4826724,4596737,1,2
4826724,4596737,6,3
4826724,4596737,3,4
6513909,5646659,2,1
6513909,5646659,1,6
8220262,5454767,1,1
8220262,5454767,4,5
8220262,5454767,2,7
8517239,7726538,3,1
8517239,7726538,1,6
7074680,6255698,5,1
7074680,6255698,1,9
7074680,6255698,7,13
8261159,7596707,9,4
8261159,7596707,7,7
8330967,7262783,4,1
8330967,7262783,6,3
8330967,7262783,12,9
8330967,7262783,3,10
6119029,5222503,3,4
6119029,5222503,12,6
7243429,6505399,10,4
7243429,6505399,1,5
7243429,6505399,4,9
7100143,6523156,7,5
8594642,6134314,3,6
8594642,6134314,9,11
7142457,5351212,3,5
7142457,5351212,11,8
7142457,5351212,6,9
7142457,5351212,4,12
8143123,5363327,10,3
8143123,5363327,1,9
7286884,4750495,4,3
5120572,4153988,7,6
5120572,4153988,10,7
7688943,5073913,7,1
7688943,5073913,10,2
7712684,7059549,4,1
7712684,7059549,10,3
7712684,7059549,7,6
7712684,7059549,5,7
7712684,7059549,9,13
8591395,6475170,6,9
4790758,4608022,2,2
4790758,4608022,5,4
4790758,4608022,1,5
5271065,4789147,1,9
5271065,4789147,4,10
7514359,6080655,5,1
7514359,6080655,2,2
8049671,5434396,5,5
8626830,6226672,2,4
7428437,6185450,12,6
8503938,6597914,6,8
8720713,4270538,3,3
8720713,4270538,1,6
5555187,5095454,7,11
5555187,5095454,5,12
7194400,6934885,4,2
7194400,6934885,2,3
7194400,6934885,12,12
8570809,8274829,8,3
8570809,8274829,2,7
8570809,8274829,3,12
8109513,6375568,2,1
8109513,6375568,11,4
8109513,6375568,4,5
6191334,4378802,11,6
6191334,4378802,13,7
8436286,7256944,2,1
8436286,7256944,8,3
8436286,7256944,3,10
6899427,5331355,8,1
6899427,5331355,1,4
5283621,3972576,3,3
6491339,4600621,1,1
6491339,4600621,6,11
6491339,4600621,3,13
6275405,3991354,1,7
6275405,3991354,5,11
6098652,5078167,6,1
6098652,5078167,4,2
6098652,5078167,7,5
6098652,5078167,3,7
5493894,5295388,7,1
5493894,5295388,2,2
5493894,5295388,12,4
5493894,5295388,1,13
8478151,6527384,5,3
8478151,6527384,1,6
7945688,7478164,3,1
7945688,7478164,1,2
7945688,7478164,2,3
7945688,7478164,6,7
7945688,7478164,13,9
5149398,4380491,11,1
5149398,4380491,4,5
5183881,4230618,3,1
5183881,4230618,9,5
