pno1,pno2,rank1,rank2
pno1,pno2,rank1,rank2
4498099,4241363,1,1
4498099,4241363,2,2
4498099,4241363,5,3
4498099,4241363,7,4
4498099,4241363,4,7
8364325,4797599,2,4
7297211,5322684,1,3
8062708,5309302,11,11
7724509,6340868,2,6
7520325,5404952,6,3
8607669,4010662,1,2
7667334,7049692,12,4
7104807,6561421,2,6
4925972,4256909,3,3
4950720,4547552,5,1
4950720,4547552,13,11
7766102,4102552,2,13
8385964,7136466,5,8
6127300,4608356,1,1
6127300,4608356,3,7
6352506,5423803,5,9
8158910,6294762,2,2
8158910,6294762,3,11
6409640,4441710,3,4
6409640,4441710,2,5
6409640,4441710,10,12
4926297,4520431,1,1
4926297,4520431,7,3
4926297,4520431,6,4
6933197,6365459,3,1
6933197,6365459,12,2
6933197,6365459,11,7
8588167,6862450,4,9
6635083,5449373,1,1
6635083,5449373,10,7
6635083,5449373,3,8
6635083,5449373,13,11
8410437,7196326,1,1
8410437,7196326,2,2
8410437,7196326,7,4
8410437,7196326,3,11
4270696,3930334,5,2
4270696,3930334,11,7
6527957,4675117,5,1
6527957,4675117,2,6
6527957,4675117,4,12
6527957,4675117,3,13
8640599,4598548,7,1
8640599,4598548,10,5
8640599,4598548,3,6
8640599,4598548,1,7
8640599,4598548,5,11
4958123,4675594,2,1
8087545,7621426,1,3
8087545,7621426,6,5
4615918,4159207,8,1
4615918,4159207,2,6
7575170,7219843,2,2
7575170,7219843,10,12
7341147,6397115,13,12
7487210,4500960,4,5
8044437,6476424,10,1
8044437,6476424,6,9
7368020,6149992,1,1
7368020,6149992,3,3
7368020,6149992,5,12
6385904,4773182,2,3
5305814,5146972,8,1
5305814,5146972,5,2
5305814,5146972,6,3
5305814,5146972,10,5
5305814,5146972,3,6
5305814,5146972,12,8
6091146,4769272,9,8
6091146,4769272,6,9
8514827,7221927,4,4
8514827,7221927,5,8
8514827,7221927,6,9
7731721,4744353,1,4
7731721,4744353,2,6
7731721,4744353,7,10
7731721,4744353,4,11
5281400,4959199,1,1
5281400,4959199,6,5
5281400,4959199,2,6
7222738,4276465,2,8
8549353,5265249,7,3
8425459,7179251,3,2
8425459,7179251,11,6
8425459,7179251,13,7
5577108,4754335,12,9
7801980,7313695,4,12
5239775,4137668,5,2
5239775,4137668,12,13
8443650,5304758,2,3
8443650,5304758,5,13
5083070,4366423,1,1
5083070,4366423,7,12
6475360,4053381,4,1
8082826,6591725,1,1
6573975,6292255,1,1
6573975,6292255,5,3
6573975,6292255,8,9
7576394,6285041,2,1
7576394,6285041,6,3
7576394,6285041,9,8
7576394,6285041,7,11
7576394,6285041,12,12
7576394,6285041,1,13
4693746,4596693,5,1
4693746,4596693,9,13
6452925,5341474,5,1
4523874,4183696,8,1
6551805,4261420,1,2
6551805,4261420,3,4
6551805,4261420,6,6
6551805,4261420,4,9
7069475,4779187,2,9
7451032,6542073,4,3
7451032,6542073,10,5
7451032,6542073,13,11
7058862,6457148,6,1
5265317,4894903,9,12
5288130,4600196,9,1
8188707,7002265,3,3
8188707,7002265,5,8
4346322,4065789,3,2
4346322,4065789,1,5
4346322,4065789,6,8
4346322,4065789,8,12
6076661,5328026,2,9
8539040,8190701,1,6
8539040,8190701,7,9
8312301,6198304,5,1
8312301,6198304,4,10
6270553,5238646,2,5
6270553,5238646,7,6
6270553,5238646,5,8
7988688,4928695,11,5
7988688,4928695,9,12
8465622,8048267,3,2
8465622,8048267,5,4
8465622,8048267,7,6
7184195,5504614,9,9
4980292,4528159,1,7
4980292,4528159,12,12
4980292,4528159,2,13
6467544,3969937,2,5
6467544,3969937,4,7
7298050,7161793,8,2
6931106,6160883,1,8
7404584,5251864,1,13
7842054,5226911,4,4
6898824,6131592,5,4
6898824,6131592,1,5
6898824,6131592,2,7
7603228,6487477,6,1
7603228,6487477,4,5
7705883,5063450,1,1
7705883,5063450,3,5
7705883,5063450,2,10
7294918,6612498,1,1
7294918,6612498,3,10
5295137,4713806,13,8
8102396,5003248,8,1
8630127,7732819,5,2
8630127,7732819,1,4
8630127,7732819,10,9
7173752,6842279,4,3
7104449,4671839,10,1
8430094,5060645,5,2
8430094,5060645,4,6
6219305,4878209,1,2
6219305,4878209,6,4
6219305,4878209,5,9
7602952,5547849,2,3
8270189,7248028,7,1
8270189,7248028,2,2
7767820,5466823,11,4
7767820,5466823,6,7
7767820,5466823,2,10
7767820,5466823,9,13
8361806,6429192,2,3
7157353,6180504,8,2
7157353,6180504,2,3
7157353,6180504,7,5
6624200,6063404,3,1
6877555,4479541,9,10
7613904,6076157,3,1
7613904,6076157,11,7
7613904,6076157,12,13
7805417,5119465,1,3
8340295,7779060,2,5
8340295,7779060,10,7
6222612,5414490,4,1
7705697,7190243,1,1
7705697,7190243,2,2
7705697,7190243,3,3
7705697,7190243,4,4
7705697,7190243,5,5
7705697,7190243,6,6
7705697,7190243,7,7
7705697,7190243,8,8
7705697,7190243,9,9
7705697,7190243,10,10
7705697,7190243,11,11
7705697,7190243,12,12
7705697,7190243,13,13
7063549,6623289,13,1
7438702,5476475,3,1
7438702,5476475,2,2
7438702,5476475,1,12
5342624,5147646,9,3
6208388,5574440,1,3
7635620,5081513,2,1
7635620,5081513,1,8
8070359,5624048,5,10
8688671,8073700,2,1
8688671,8073700,8,2
7126265,6712993,1,11
4413813,4024056,3,1
8186233,5231386,3,5
7555650,6373960,2,6
4703079,4398582,13,1
4703079,4398582,7,13
7855928,6525584,5,2
7855928,6525584,7,4
7855928,6525584,1,6
7855928,6525584,6,8
7855928,6525584,9,10
7855928,6525584,13,12
6914904,6473432,10,4
6914904,6473432,8,6
6914904,6473432,9,10
6914904,6473432,6,11
7237038,6081262,1,1
7624902,5485952,7,2
7624902,5485952,3,5
7624902,5485952,10,6
7624902,5485952,6,12
7624902,5485952,8,13
6620384,5069878,9,1
5397177,4797002,3,1
5397177,4797002,4,2
5397177,4797002,6,3
5397177,4797002,2,6
8102608,6288820,1,1
8102608,6288820,2,4
8102608,6288820,4,7
8102608,6288820,8,8
8102608,6288820,6,11
5110303,4143934,1,2
5110303,4143934,3,8
8283545,5525062,3,6
5476731,4933988,3,2
5476731,4933988,2,3
5268131,4872993,2,1
5268131,4872993,3,3
5268131,4872993,10,4
5268131,4872993,12,12
6318947,4634334,8,5
6232809,6127868,5,2
6232809,6127868,7,7
6232809,6127868,11,10
8377707,5583432,12,11
7204422,5302813,8,8
7913479,4416647,4,1
7913479,4416647,2,2
7913479,4416647,3,3
7913479,4416647,5,4
7913479,4416647,12,7
7913479,4416647,1,9
7913479,4416647,6,10
7380366,5636467,1,3
7380366,5636467,3,4
8566411,6859213,5,1
8566411,6859213,2,2
8566411,6859213,9,6
6648447,6145956,13,1
6648447,6145956,5,3
6648447,6145956,4,4
6648447,6145956,2,5
6648447,6145956,8,7
6648447,6145956,9,11
8313545,6145724,3,1
8313545,6145724,4,6
8064964,6332122,6,3
7119034,6454912,3,5
7119034,6454912,6,9
8389117,4122073,10,10
7697099,6335780,1,1
7697099,6335780,4,2
7697099,6335780,3,4
7697099,6335780,10,10
6982020,4795515,6,7
7600912,6244208,2,8
5501590,4375442,1,3
5501590,4375442,12,5
5501590,4375442,3,6
5501590,4375442,7,8
6336454,5245995,4,4
6336454,5245995,5,7
7776796,4744420,3,1
7776796,4744420,8,4
7776796,4744420,4,9
6927854,4725737,11,2
6429999,5313354,10,10
4704092,4023223,1,8
5432429,4888716,1,2
7103218,6130617,11,11
8103836,6339813,5,1
7189579,5010776,13,13
6484934,4058815,4,1
6484934,4058815,1,9
7788679,6449646,7,6
7788679,6449646,11,12
8112072,7034953,11,6
5596550,5309409,13,6
5596550,5309409,1,7
5596550,5309409,7,13
8162941,5637090,2,6
8553012,7242513,1,5
4281575,4071364,2,10
7089881,4836142,2,3
7089881,4836142,4,4
8439817,6238334,5,8
7406874,6902661,2,1
7406874,6902661,1,2
8333038,6161347,11,8
8333038,6161347,5,9
6152358,4764141,2,2
6152358,4764141,5,3
8741643,6087113,5,2
8741643,6087113,4,4
8022230,6187557,1,2
8022230,6187557,5,4
8022230,6187557,3,11
6491551,6419279,3,1
6491551,6419279,1,3
8532429,6944321,1,1
8538505,7789562,8,2
7090676,5201737,1,6
7857900,5006170,1,5
7213577,6325108,2,2
8226493,7883420,3,2
8178435,6184159,4,2
8178435,6184159,13,10
7650431,6879980,11,1
7650431,6879980,12,12
6550960,4093188,1,10
6550960,4093188,2,13
5299709,5033638,1,1
5299709,5033638,3,2
6534165,4500373,9,5
5567467,4883685,1,1
5567467,4883685,2,3
5567467,4883685,3,5
5567467,4883685,7,10
7990252,4893224,3,1
7990252,4893224,1,2
7684069,6324555,1,2
7523246,4798918,2,4
7523246,4798918,7,13
5075644,4189690,4,1
5075644,4189690,2,5
5075644,4189690,6,6
5415302,4811670,1,1
5415302,4811670,8,2
5415302,4811670,12,4
5415302,4811670,3,8
8162879,5415636,11,2
8162879,5415636,3,3
8162879,5415636,2,4
8162879,5415636,1,12
7223627,6511867,10,6
7223627,6511867,13,12
7858693,4122134,11,1
7858693,4122134,2,3
7858693,4122134,3,6
7858693,4122134,13,9
8260937,7979791,1,1
8260937,7979791,6,4
8260937,7979791,7,5
8260937,7979791,8,6
8260937,7979791,10,8
8260937,7979791,11,13
7155863,6223470,6,5
7155863,6223470,1,10
7301334,6633158,1,1
7301334,6633158,2,2
7301334,6633158,8,3
7301334,6633158,11,5
7301334,6633158,6,8
7301334,6633158,12,9
7301334,6633158,4,10
6364226,4113188,2,2
6364226,4113188,1,3
6364226,4113188,3,4
8421697,6377204,6,4
8421697,6377204,3,7
7535247,7025628,1,6
7450925,6922555,3,2
7450925,6922555,5,5
7450925,6922555,9,11
7014472,6507496,6,7
4885013,4724574,6,1
4885013,4724574,1,2
4885013,4724574,9,3
4885013,4724574,3,6
7122450,6165824,12,12
7317344,5387823,1,1
7317344,5387823,4,6
7317344,5387823,5,9
7850835,6638408,3,5
7850835,6638408,4,8
7953209,6292542,2,1
7953209,6292542,13,2
7953209,6292542,4,6
7953209,6292542,10,9
8108957,6073291,4,1
8070805,7115110,2,12
6302140,4671353,2,1
6302140,4671353,3,4
7708638,6244958,9,1
8713156,6529953,12,7
8713156,6529953,9,12
7113173,5546538,2,1
7113173,5546538,10,4
7113173,5546538,6,5
7113173,5546538,5,9
8416880,5589805,11,5
8416880,5589805,4,6
5155663,4494809,4,3
8129544,4925949,5,1
8129544,4925949,2,2
8129544,4925949,8,4
6945973,6290703,1,3
6945973,6290703,2,6
7713406,5651869,1,1
7713406,5651869,11,4
7684017,5513854,9,7
5575226,3948194,1,1
4854409,4173259,2,2
4854409,4173259,10,3
4854409,4173259,6,10
8528032,7027716,1,6
8528032,7027716,9,10
4671636,4419001,4,1
4671636,4419001,3,2
4671636,4419001,5,5
4671636,4419001,8,6
7519980,7177261,7,5
7653145,4914405,4,1
5061738,4720521,8,6
7303378,6457945,1,1
7303378,6457945,4,3
7303378,6457945,12,7
7303378,6457945,8,12
8640809,7643933,6,4
7725315,5526466,7,1
7101643,6239204,9,2
7101643,6239204,5,4
6072252,4661183,11,1
6340178,5290118,9,5
4994635,4448390,7,1
4994635,4448390,4,4
4749522,4251559,2,3
4749522,4251559,4,6
4746368,4572742,13,5
7060672,6063762,5,2
7060672,6063762,4,5
7060672,6063762,1,6
7060672,6063762,2,13
7113679,6371660,7,8
7113679,6371660,2,12
6944195,6326246,1,4
6944195,6326246,9,13
8688884,4460994,4,4
8688884,4460994,11,8
7133340,6430130,1,2
8298179,6902571,3,2
8298179,6902571,1,4
7720255,7602977,6,1
7720255,7602977,9,2
7720255,7602977,1,3
7720255,7602977,5,5
7720255,7602977,8,7
4713595,4625159,9,1
4713595,4625159,8,3
4713595,4625159,4,9
4713595,4625159,1,11
4713595,4625159,10,12
6882552,5629841,3,2
6882552,5629841,4,3
6882552,5629841,11,4
6854868,5109325,10,13
6464888,6127002,1,1
6464888,6127002,10,13
6890291,4056224,10,3
6890291,4056224,6,10
8547328,6413229,9,8
5237934,5000358,2,1
5237934,5000358,12,5
5237934,5000358,1,9
7245649,6389057,12,1
7245649,6389057,2,4
7245649,6389057,1,6
7245649,6389057,5,11
4424151,4247573,9,2
4424151,4247573,3,3
4424151,4247573,11,4
7876489,6962419,2,2
6958913,6222734,11,1
6958913,6222734,5,5
6958913,6222734,8,12
4908799,4669063,6,1
4908799,4669063,5,4
4908799,4669063,1,12
6951343,4225152,8,3
5333772,5170926,1,1
5333772,5170926,2,3
7665695,6470270,7,2
7665695,6470270,3,3
7665695,6470270,1,5
6092286,5384046,1,1
6092286,5384046,4,5
6470370,5227994,2,2
6470370,5227994,13,5
8151342,7404082,13,3
8151342,7404082,1,7
6458189,5639431,3,1
5314019,4160481,2,1
8129481,4876320,11,2
8129481,4876320,4,12
6518782,5172049,9,3
8277414,6090078,11,2
8277414,6090078,7,4
8504852,5627412,10,1
8504852,5627412,1,6
8504852,5627412,2,7
8504852,5627412,6,10
8736940,4200359,3,1
5142828,4944836,8,3
5142828,4944836,3,4
5142828,4944836,2,10
4695860,4201798,10,11
8052385,7721433,1,1
8052385,7721433,2,2
8052385,7721433,3,3
8052385,7721433,4,4
8052385,7721433,5,5
8052385,7721433,6,6
8052385,7721433,7,7
8052385,7721433,8,8
8052385,7721433,9,9
8052385,7721433,10,10
8052385,7721433,11,11
8052385,7721433,12,12
8052385,7721433,13,13
6125627,5400589,13,1
6125627,5400589,4,10
6125627,5400589,6,12
8015522,6651239,9,3
8015522,6651239,3,6
8015522,6651239,6,10
6440667,5256549,3,4
7228316,6463180,2,3
7228316,6463180,7,9
5300289,4335102,1,3
5300289,4335102,4,11
5300289,4335102,5,13
4908754,3973165,13,4
8062063,4250348,13,9
8062063,4250348,8,10
8062063,4250348,3,13
8581258,6335251,7,1
7125357,5017183,12,5
7125357,5017183,13,8
7125357,5017183,10,12
8326703,6640238,13,6
8622222,4388189,1,7
8603182,6334875,3,4
8603182,6334875,8,9
8603182,6334875,9,13
6665178,5337464,4,5
7960314,6978838,12,5
7960314,6978838,9,10
8565893,6256541,3,12
5205718,5145326,1,1
5205718,5145326,5,3
5205718,5145326,6,9
8327105,6425044,3,2
6947616,6075908,3,6
6947616,6075908,2,9
6947616,6075908,6,10
8745212,8112308,2,1
8377653,6255071,10,8
8601113,7587513,5,2
8601113,7587513,2,4
8601113,7587513,3,6
8601113,7587513,1,13
6070824,4312504,1,1
4721020,4280378,2,1
4721020,4280378,1,2
4721020,4280378,12,3
4721020,4280378,4,6
4721020,4280378,8,13
8534514,5274613,3,3
7047794,4343190,5,2
7047794,4343190,1,3
7047794,4343190,3,7
7047794,4343190,13,8
7047794,4343190,8,10
7524289,6315732,1,1
7524289,6315732,7,3
7524289,6315732,2,4
7524289,6315732,13,6
7524289,6315732,10,13
6413182,4714129,1,5
6413182,4714129,9,13
8134083,4544577,1,1
8134083,4544577,13,3
8134083,4544577,2,6
6233638,5379384,7,1
6233638,5379384,2,4
4564270,4385812,1,1
4564270,4385812,3,2
4564270,4385812,2,4
4564270,4385812,11,6
4564270,4385812,7,7
4564270,4385812,4,9
8676904,7398209,13,2
8676904,7398209,3,3
8676904,7398209,8,11
7698210,5239480,11,8
7698210,5239480,6,12
8286734,4749035,8,12
5327408,4669004,4,1
5327408,4669004,2,6
5327408,4669004,8,10
5327408,4669004,1,12
6457578,5340264,1,1
6457578,5340264,2,8
6485667,5569226,2,1
6628756,6442263,1,5
7235499,6208004,4,2
5485442,4992886,13,2
5485442,4992886,3,3
5485442,4992886,4,5
5485442,4992886,8,10
7629989,7221790,2,5
7629989,7221790,1,8
8617184,6080182,1,11
7100710,6857486,1,2
8720784,4546379,3,1
8720784,4546379,8,3
8720784,4546379,9,4
8720784,4546379,1,11
7657055,6847371,8,10
8260996,7627706,7,2
6217673,5013372,4,2
6217673,5013372,1,3
6217673,5013372,2,5
6217673,5013372,9,8
8298180,5013305,1,1
5429240,4422547,3,3
6929364,5208614,11,10
8099975,6216469,7,2
8099975,6216469,10,5
8099975,6216469,6,13
7258168,5375661,1,1
5298158,4752387,1,1
5298158,4752387,12,4
5298158,4752387,2,5
5298158,4752387,4,10
7705858,5636036,3,6
7729965,6609118,4,1
7729965,6609118,5,2
7729965,6609118,8,12
7306418,4797022,2,6
8674608,7889430,2,5
8674608,7889430,11,6
8115567,6848178,10,7
8115567,6848178,9,13
8241290,7011663,1,1
8241290,7011663,2,2
8241290,7011663,6,4
8241290,7011663,9,6
8241290,7011663,11,8
8241290,7011663,4,12
7214335,6902804,5,1
7214335,6902804,12,2
7214335,6902804,10,5
7214335,6902804,1,12
7214335,6902804,2,13
6443929,5336185,1,2
7327192,6246286,3,5
7327192,6246286,1,6
8707295,6085236,8,5
8707295,6085236,4,6
7405969,5214303,2,3
7405969,5214303,9,6
7069639,6918173,8,5
5522918,4636227,12,1
7796305,5136401,3,1
7627367,5376103,2,4
7627367,5376103,8,5
8550083,8042542,7,5
8550083,8042542,12,10
8550083,8042542,2,11
7648499,5133711,6,7
6187469,4539272,1,4
6187469,4539272,12,8
6187469,4539272,2,10
8471830,6954197,12,2
7230683,5046839,3,8
7230683,5046839,12,9
8668717,6454780,7,1
8668717,6454780,1,2
8668717,6454780,9,3
8668717,6454780,5,9
7203190,6147995,2,3
7203190,6147995,1,12
6441032,5352442,5,11
7786592,6429045,8,2
7786592,6429045,9,5
6445837,5562838,2,2
6445837,5562838,4,4
5111067,4558233,3,1
5111067,4558233,5,6
5111067,4558233,1,9
8056662,6244386,6,1
8056662,6244386,1,2
8056662,6244386,2,4
8056662,6244386,4,9
8271313,7546243,1,2
8271313,7546243,12,9
7475551,4065936,2,1
7475551,4065936,7,6
8072378,6542116,3,1
8072378,6542116,1,2
8072378,6542116,13,7
8072378,6542116,6,9
7274834,7130492,8,1
7274834,7130492,12,2
6474095,4050264,4,13
4762973,3935415,11,6
7039242,6307966,1,4
7039242,6307966,2,12
6271152,5502009,1,1
6271152,5502009,3,3
6271152,5502009,10,4
6271152,5502009,13,6
6271152,5502009,7,13
7898377,6465991,7,2
7898377,6465991,13,7
7131505,4287949,12,5
7131505,4287949,11,6
7934973,4689033,11,1
7934973,4689033,6,12
8753073,6290459,3,4
8753073,6290459,2,7
6397732,6279466,3,1
6397732,6279466,5,2
6397732,6279466,1,5
7665520,5381862,3,4
4668781,4389524,3,1
4668781,4389524,1,2
4668781,4389524,2,3
4668781,4389524,5,4
4668781,4389524,6,5
4668781,4389524,7,6
4668781,4389524,8,7
4668781,4389524,9,8
4668781,4389524,10,9
4668781,4389524,11,10
4668781,4389524,12,11
8721717,6908478,2,5
8721717,6908478,10,9
8064964,6385466,4,6
8651296,6126022,3,5
8651296,6126022,7,8
6254991,4627966,2,1
6254991,4627966,1,13
7947118,6436175,4,2
7947118,6436175,8,12
6891930,6079034,5,6
5153499,4706013,1,2
5153499,4706013,11,3
8586500,8080155,4,2
8586500,8080155,7,9
5563649,5138459,6,1
5563649,5138459,1,6
5563649,5138459,2,9
7699208,4803748,2,2
7699208,4803748,1,3
8651037,4550672,3,1
8651037,4550672,4,13
7033920,6232243,6,3
7033920,6232243,3,4
7033920,6232243,5,5
7033920,6232243,10,9
7033920,6232243,12,11
7476221,4767401,7,7
4901718,4770172,12,1
4901718,4770172,2,5
4901718,4770172,8,7
7362928,6424773,1,1
7362928,6424773,2,2
7362928,6424773,5,7
6842729,4306286,7,7
8088449,6204301,2,6
8088449,6204301,6,12
6517631,4344796,1,3
6517631,4344796,2,6
7445422,6607351,4,1
7445422,6607351,6,2
7445422,6607351,2,3
7445422,6607351,1,4
7445422,6607351,7,5
7445422,6607351,3,6
7445422,6607351,13,7
7120433,5260697,3,6
8098802,6320857,13,6
7840486,5428684,3,1
7840486,5428684,7,2
8136849,6550824,6,1
5346217,4026561,11,2
5346217,4026561,6,4
6459349,5477016,5,1
6159076,4954142,1,2
8733331,6092501,1,1
8733331,6092501,6,7
7081421,6979855,4,1
7081421,6979855,5,3
5501122,4089613,4,5
5501122,4089613,10,9
7944370,6567011,1,3
7522721,6463126,5,4
7522721,6463126,1,9
7089086,4693113,1,1
7089086,4693113,7,3
8066757,6553810,8,10
7786533,6555873,7,1
7786533,6555873,5,3
7786533,6555873,1,4
7786533,6555873,4,7
4673526,4495079,7,8
6240567,4932078,11,11
5416491,5101212,3,1
5416491,5101212,6,2
5416491,5101212,7,3
5416491,5101212,1,4
5416491,5101212,10,8
6359884,6141323,5,1
5302553,4888307,5,8
8128272,6599000,2,4
5160479,4463935,2,2
5160479,4463935,4,3
5160479,4463935,3,5
5160479,4463935,1,6
5160479,4463935,11,7
5160479,4463935,7,12
7596603,6505233,1,9
6853635,6483808,8,1
6248684,4297328,5,1
6248684,4297328,1,6
6384378,6185383,3,1
6384378,6185383,2,12
5431712,4994096,6,9
5431712,4994096,12,10
5523624,4800176,1,3
5523624,4800176,8,6
5523624,4800176,10,12
6978816,5253819,3,1
6978816,5253819,1,2
5557799,4747040,5,3
5573015,4434794,5,2
5573015,4434794,11,4
8241543,4135021,9,4
5398081,5097323,2,2
5398081,5097323,3,9
8499487,6629382,5,4
5339993,4262802,1,5
5339993,4262802,9,10
6514455,6153865,4,5
6514455,6153865,6,9
7645147,5161983,4,7
8647183,4760708,2,2
8647183,4760708,3,6
8647183,4760708,5,9
7155858,5251396,6,4
8336803,4191307,10,1
4099201,4007477,10,13
7644028,5168446,1,1
7054373,5523991,1,1
7054373,5523991,2,2
7054373,5523991,12,4
7054373,5523991,4,8
7054373,5523991,5,9
7054373,5523991,9,11
8037217,7631023,5,9
4708876,4119732,2,1
7924155,6331964,7,4
7924155,6331964,6,9
4927477,4606787,4,1
4927477,4606787,5,2
6958053,5429611,1,2
7932461,5325844,2,1
7932461,5325844,7,3
7932461,5325844,6,11
5214416,4979019,12,12
7503880,5645509,6,1
7503880,5645509,2,9
6189270,4783941,1,8
5327455,4837786,13,13
7374045,6098378,12,1
7374045,6098378,2,3
6144757,5601867,4,5
5581291,4610531,4,1
5581291,4610531,3,6
5581291,4610531,6,9
6541935,4937689,9,3
6541935,4937689,4,12
7937651,7124167,2,2
7897035,6071402,12,2
5246849,4828994,7,2
5246849,4828994,1,6
5246849,4828994,13,7
7222855,5636838,7,4
7222855,5636838,1,6
7222855,5636838,3,8
7222855,5636838,8,10
4883666,4278087,2,9
6204510,5350454,10,1
5183282,5004260,2,1
5183282,5004260,3,2
5183282,5004260,4,3
8717305,8135171,1,5
6275137,4839708,13,1
6275137,4839708,7,9
8211169,5489297,11,1
8211169,5489297,3,4
8211169,5489297,6,6
8211169,5489297,5,11
4887430,4772807,10,2
8355621,6848051,4,7
6412764,4265283,10,3
6489704,4323808,5,2
6489704,4323808,3,3
6489704,4323808,13,12
6121710,5245236,2,2
6121710,5245236,3,5
6121710,5245236,1,11
6455605,5476681,2,1
6455605,5476681,5,13
8285487,6670192,5,12
8361381,5456723,3,1
8361381,5456723,7,11
6888785,6160782,2,6
6888785,6160782,1,7
6888785,6160782,5,13
6278288,5225719,8,1
6278288,5225719,4,3
5297168,5031193,9,2
5297168,5031193,3,3
5297168,5031193,7,5
5297168,5031193,11,13
7525008,6465705,2,1
7525008,6465705,8,2
7525008,6465705,5,3
7525008,6465705,12,7
8246922,5522218,4,1
8246922,5522218,6,2
8246922,5522218,9,3
8246922,5522218,1,12
5114686,4396583,12,6
7192298,4105274,2,1
7192298,4105274,3,3
7192298,4105274,7,10
7192298,4105274,11,13
8179586,7233304,2,6
7142889,5572648,2,5
8408364,7849975,1,1
8408364,7849975,4,3
8408364,7849975,8,12
5247962,5062420,4,1
6539989,5402837,2,5
6539989,5402837,1,8
8648140,4074032,3,2
5130287,4178270,2,3
6845860,5035134,1,2
6845860,5035134,13,10
6845860,5035134,11,12
7897777,7229557,7,5
7897777,7229557,12,7
4831270,4276477,3,1
7034710,5400018,7,4
7034710,5400018,3,5
7034710,5400018,12,10
7034710,5400018,5,11
